,24.35,26.01,24.72,13.97,18.12,28.58,31.21,24.24,28.41,29.08,31.15,3.72
42,32.77,72.6,28.05,12.64,4.41,31.6,21.27,31.1,51.31,5.88,26.95,18.27,27.52,47.8,7.65,40.02,20.13,39.51,74.09,40.43,60.99,34.15,66.15,21.07,27.75,20.55,36.11,62.51,30.81,60.44,34.15,40.77,9.95,30.92,75.51,30.05,11.86,56.33,26.06,44.8,32.3,0.0,35.2,37.31,33.07,45.9,27.81,35.32,22.6,53.26,38.28,35.2,30.04,36.91,52.7,50.57,28.35,33.18,39.57,36.11,56.14,6.18,33.71,74.88,38.02,33.23,31.48,21.29,12.66,57.96,28.32,30.68,46.39,47.65,27.06,54.05,18.24,30.92,31.0,55.24,36.21,42.69,46.62,16.79,59.19,33.66
43,5.63,40.97,38.54,40.57,35.69,10.22,21.27,18.43,32.09,34.61,28.17,49.55,29.66,16.16,35.58,24.42,43.62,49.41,42.45,23.66,29.71,16.21,34.51,29.32,29.66,51.83,5.61,30.9,10.91,28.8,16.21,12.86,27.76,17.6,44.07,33.68,28.75,24.69,53.85,13.16,38.6,36.94,0.0,43.89,19.56,16.73,51.55,19.22,53.89,21.63,24.71,0.0,53.53,7.15,21.07,20.32,31.6,34.01,43.95,4.14,24.53,34.91,35.01,43.29,7.13,6.16,20.44,20.93,32.85,34.63,15.56,10.69,16.14,17.4,27.98,22.41,28.36,17.6,17.27,24.98,34.84,27.87,32.05,32.71,27.55,6.9
44,39.8,77.78,13.85,40.67,36.45,49.78,32.2,35.96,66.14,38.85,51.0,35.93,52.49,53.9,40.62,56.6,48.17,10.62,79.27,57.01,62.21,39.01,72.25,52.15,52.49,45.95,42.21,68.63,38.35,65.62,39.01,52.43,37.63,33.12,80.88,14.17,34.31,61.12,31.96,50.9,7.25,39.15,42.23,0.0,36.79,47.63,29.66,40.18,44.83,59.36,43.14,42.23,58.08,43.01,58.81,56.67,14.49,19.99,7.79,43.14,62.27,39.16,20.52,80.1,46.64,40.26,27.42,32.33,31.62,74.04,33.18,50.26,52.49,50.23,50.81,60.15,34.1,33.12,44.59,58.55,23.02,31.79,33.43,32.22,63.98,41.03
45,17.44,53.88,31.83,36.31,31.43,27.42,13.86,4.94,43.95,30.35,28.81,45.29,30.3,30.82,31.32,34.41,43.81,42.71,55.36,34.82,38.3,7.57,48.59,29.96,30.3,47.57,19.13,45.55,11.32,41.71,7.57,30.07,23.51,4.79,56.98,26.98,24.49,37.21,47.15,27.82,31.89,32.68,19.87,37.19,0.0,16.16,44.85,8.74,49.63,36.28,7.97,19.87,53.72,19.5,35.72,31.81,24.9,25.8,37.25,20.78,39.19,30.65,26.81,56.2,24.28,17.8,12.02,13.52,28.59,51.83,5.38,27.54,22.68,22.53,28.62,37.07,21.08,4.79,22.4,34.64,26.63,19.66,23.84,26.42,40.07,18.67
46,19.83,41.21,43.59,48.84,43.96,25.6,26.38,16.29,44.11,42.87,36.57,57.82,38.05,21.38,43.84,36.45,52.02,54.47,42.69,35.68,24.85,14.2,35.92,37.71,38.06,60.1,13.73,40.07,20.72,29.05,14.2,24.89,36.03,22.49,44.31,40.55,37.02,22.42,58.91,17.96,43.66,45.21,16.1,48.96,19.14,0.0,56.61,10.88,62.15,26.84,18.59,16.1,61.92,16.48,26.29,16.45,36.66,32.82,48.89,19.32,33.79,43.18,30.12,43.53,22.51,20.35,25.66,26.05,41.11,46.65,17.9,26.08,6.52,6.37,36.37,26.75,33.6,22.49,30.15,19.1,29.95,22.98,25.48,40.15,27.4,21.1
47,47.78,85.52,20.41,27.95,24.76,52.88,40.18,43.94,72.59,27.16,48.23,20.49,48.8,61.88,28.93,61.3,33.73,31.35,87.01,61.72,69.95,46.99,80.23,42.35,49.03,30.53,50.19,76.61,46.33,73.36,46.99,60.41,31.24,41.1,88.62,24.66,31.29,68.86,13.07,58.88,27.59,27.45,50.2,30.88,44.77,55.37,0.0,48.16,27.76,67.34,51.11,50.2,43.02,50.99,66.78,64.65,22.9,27.73,32.02,51.12,70.25,27.47,28.26,87.85,54.62,48.24,35.4,40.31,27.16,79.25,41.16,51.96,60.47,57.97,48.35,68.13,35.53,41.1,52.28,66.29,30.76,39.53,41.17,30.15,71.72,49.01
48,17.56,51.13,35.74,38.33,33.45,27.67,15.88,5.78,45.64,32.37,32.07,47.31,33.56,26.54,33.34,37.67,45.82,46.61,52.62,37.2,34.91,3.7,44.89,33.22,33.56,49.59,15.25,41.68,12.76,38.97,3.7,26.41,25.52,11.99,54.23,30.89,26.51,32.47,51.06,22.17,35.8,34.7,18.17,41.1,8.63,10.58,48.76,0.0,51.64,32.0,8.08,18.17,55.73,15.63,31.44,24.81,28.81,30.34,41.16,21.39,35.31,32.67,31.94,53.45,24.59,18.12,17.31,15.54,30.61,48.17,7.39,28.15,17.1,16.95,31.88,32.79,23.1,11.99,25.66,29.15,31.78,25.16,29.73,29.64,36.93,20.11
49,49.24,78.4,34.68,17.53,19.95,44.76,37.74,47.57,55.3,22.35,30.48,10.36,30.14,64.05,24.12,44.01,11.71,46.23,79.35,44.43,77.24,50.62,82.29,24.6,30.37,6.59,52.36,66.5,47.28,74.99,50.62,53.93,26.42,47.39,79.5,38.93,28.33,72.58,15.02,61.05,41.86,22.64,51.67,45.15,49.54,62.37,28.37,51.79,0.0,69.51,54.75,51.67,15.27,53.16,68.95,66.82,37.17,42.0,46.29,52.58,60.14,22.65,42.54,78.87,51.19,49.7,45.86,37.76,26.94,61.95,44.79,43.85,62.64,63.9,30.6,70.3,34.71,47.39,37.19,71.49,45.03,53.8,55.44,33.26,75.44,50.13
50,25.32,24.75,54.14,57.59,52.71,27.56,36.88,33.97,34.09,51.63,42.26,66.57,43.75,7.45,52.6,27.82,59.22,65.01,26.23,27.05,18.73,29.97,18.29,44.92,43.76,68.85,19.46,19.6,27.93,12.59,29.97,20.22,44.78,33.21,27.85,49.29,45.77,13.71,69.46,13.91,54.2,53.96,21.59,59.5,35.17,27.11,67.16,32.31,69.88,0.0,38.47,21.59,69.13,24.23,2.11,16.63,47.21,49.61,59.56,24.81,18.07,51.93,50.62,27.07,25.94,25.84,36.05,36.54,49.87,30.89,32.58,28.04,27.79,29.06,42.07,6.2,44.09,33.21,34.61,14.55,50.44,43.47,46.44,48.4,16.47,26.59
51,22.18,47.78,38.07,41.06,36.17,31.86,18.6,9.46,49.33,35.09,34.19,50.03,35.67,29.57,36.06,39.79,48.55,48.94,49.27,40.2,32.21,8.96,42.49,35.34,35.68,52.32,20.0,46.42,16.06,35.62,8.96,31.15,28.25,11.02,50.88,33.22,29.23,31.12,53.39,25.2,38.13,37.43,22.36,43.43,8.03,12.06,51.09,8.6,54.37,35.03,0.0,22.36,58.46,20.89,34.47,27.83,31.14,26.58,43.49,25.52,40.06,35.4,28.18,50.1,28.78,22.54,16.9,18.26,33.33,52.92,10.12,32.28,18.58,18.44,34.0,33.32,25.82,11.02,27.77,28.54,28.02,21.4,24.46,32.37,33.98,23.42
52,5.63,40.97,38.54,40.57,35.69,10.22,21.27,18.43,32.09,34.61,28.17,49.55,29.66,16.16,35.58,24.42,43.62,49.41,42.45,23.66,29.71,16.21,34.51,29.32,29.66,51.83,5.61,30.9,10.91,28.8,16.21,12.86,27.76,17.6,44.07,33.68,28.75,24.69,53.85,13.16,38.6,36.94,0.0,43.89,19.56,16.73,51.55,19.22,53.89,21.63,24.71,0.0,53.53,7.15,21.07,20.32,31.6,34.01,43.95,4.14,24.53,34.91,35.01,43.29,7.13,6.16,20.44,20.93,32.85,34.63,15.56,10.69,16.14,17.4,27.98,22.41,28.36,17.6,17.27,24.98,34.84,27.87,32.05,32.71,27.55,6.9
53,49.6,76.42,46.55,17.18,28.03,44.41,41.27,51.1,52.93,24.28,28.5,24.31,27.66,63.7,24.94,42.03,11.36,58.1,77.38,42.45,76.89,54.15,80.31,24.25,27.89,19.97,52.01,64.52,48.15,73.01,54.15,52.65,29.95,50.92,77.52,50.79,31.86,72.23,30.02,60.7,53.73,29.29,52.02,57.02,53.07,62.88,43.38,55.32,15.73,68.65,58.28,52.02,0.0,52.81,68.6,66.47,49.04,53.87,58.16,52.94,58.16,24.59,54.4,76.89,50.84,50.06,51.48,41.29,35.96,58.73,48.32,43.5,62.29,63.55,28.62,69.95,38.24,50.92,36.84,71.14,56.9,61.47,65.65,36.79,75.09,50.83
54,10.69,43.46,39.01,42.46,37.58,16.47,21.74,17.05,37.35,36.49,28.64,51.43,30.13,18.66,37.46,29.68,44.09,49.88,44.95,28.92,32.2,13.05,37.01,29.79,30.13,53.72,5.58,33.39,12.79,31.3,13.05,18.12,29.65,18.07,46.56,34.15,30.63,27.19,54.32,15.66,39.07,38.83,6.96,44.36,20.03,18.47,52.02,16.06,54.75,24.12,21.56,6.96,54.0,0.0,23.57,22.06,32.07,34.48,44.42,10.19,27.03,36.8,35.48,45.79,13.38,11.22,20.91,21.4,34.73,39.89,17.44,16.95,17.88,19.14,28.45,24.91,28.96,18.07,22.23,26.72,35.31,28.34,32.52,33.27,30.05,11.97
55,24.76,23.09,53.58,57.03,52.15,27.01,36.32,33.41,35.16,51.07,43.22,66.01,44.7,6.89,52.04,28.89,58.67,64.45,24.57,28.13,17.13,29.41,16.63,44.36,44.71,68.29,18.91,20.68,27.37,10.92,29.41,21.3,44.23,32.65,26.19,48.73,45.21,12.92,68.9,13.35,53.64,53.4,21.03,58.94,34.61,26.56,66.6,31.75,69.32,2.11,37.91,21.03,68.57,23.68,0.0,16.07,46.65,49.05,59.0,24.25,19.15,51.37,49.49,25.41,25.38,25.29,35.49,35.98,49.31,31.97,32.02,27.48,27.24,28.5,43.02,4.53,43.53,32.65,34.06,13.99,49.31,42.34,44.85,47.84,14.81,26.03
56,23.95,28.74,51.05,54.5,49.62,28.93,33.79,30.46,40.87,48.54,40.69,63.48,42.17,11.16,49.51,33.2,56.14,61.92,30.22,32.44,10.75,26.46,23.45,41.83,42.18,65.76,17.85,27.6,24.84,16.57,26.46,24.57,41.7,30.12,31.84,46.2,42.68,8.32,66.37,13.78,51.11,50.87,20.22,56.41,32.08,18.82,64.07,25.05,66.79,16.63,32.75,20.22,66.05,20.6,16.07,0.0,44.12,46.52,56.47,23.44,28.22,48.84,45.31,31.06,26.63,24.47,32.96,33.45,46.78,38.89,29.49,29.4,12.74,14.0,40.49,14.27,41.01,30.12,34.27,4.99,45.13,38.16,40.66,45.31,14.25,25.22
57,27.59,65.33,11.28,35.31,29.87,37.57,19.99,23.75,53.93,32.28,38.79,30.56,40.27,41.69,34.05,44.39,42.8,20.09,66.82,44.8,49.76,26.8,60.04,39.94,40.28,40.58,30.0,56.42,26.14,53.17,26.8,40.22,28.2,20.91,68.43,4.21,24.88,48.67,26.6,38.69,9.36,32.57,30.01,14.57,24.58,35.18,24.29,27.97,39.47,47.15,30.92,30.01,52.71,30.8,46.59,44.46,0.0,7.54,16.69,30.93,50.06,32.58,8.07,67.66,34.43,28.05,15.21,20.12,25.05,61.83,20.97,38.05,40.28,37.78,38.6,47.94,22.88,20.91,32.38,46.1,10.57,19.34,20.98,21.0,51.53,28.82
58,28.91,61.39,14.68,38.71,33.81,38.89,23.89,27.66,55.25,35.73,40.11,33.97,41.6,43.01,36.7,45.71,46.21,25.56,62.87,46.12,45.81,30.06,56.1,41.26,41.6,43.99,31.32,57.74,27.46,49.22,30.06,41.54,30.3,22.87,64.49,11.64,26.98,44.72,30.0,40.01,14.75,36.5,31.33,20.05,24.83,31.24,27.7,31.08,42.87,48.47,26.56,31.33,56.12,32.12,47.91,45.78,7.75,0.0,19.98,32.25,51.38,36.04,3.51,63.71,35.75,29.37,16.11,24.03,28.98,63.15,24.88,39.37,36.39,33.83,39.92,46.93,24.99,22.87,33.7,42.15,6.43,15.2,17.28,23.11,47.58,30.14
59,39.44,76.36,15.19,42.02,38.29,49.42,31.84,35.6,65.78,40.7,50.64,37.27,52.13,53.54,42.47,56.24,49.51,8.19,77.84,56.65,60.78,38.65,71.07,51.79,52.13,47.29,41.85,68.27,37.99,64.19,38.65,52.07,39.47,32.77,79.46,16.01,36.15,59.69,33.3,50.54,8.59,40.99,41.87,6.3,36.43,46.21,31.0,39.82,46.17,59.0,42.78,41.87,59.42,42.65,58.45,56.31,15.07,19.58,0.0,42.78,61.91,41.0,20.12,78.68,46.28,39.9,27.06,31.98,33.47,73.68,32.82,49.9,51.36,48.8,50.45,59.79,35.41,32.77,44.23,57.12,22.61,30.17,32.31,33.53,62.55,40.67
60,7.3,44.79,40.21,42.24,37.36,9.56,22.94,20.1,31.46,36.28,28.1,51.22,29.58,19.99,36.83,23.8,43.55,51.08,46.28,23.03,33.53,20.03,38.34,29.25,29.59,53.5,9.43,33.68,12.58,32.63,20.03,12.24,29.43,19.27,46.86,35.35,30.42,28.51,55.52,16.99,40.27,38.61,4.21,45.56,21.23,20.56,53.22,23.04,54.2,25.45,26.68,4.21,53.46,10.95,24.89,24.14,33.27,35.68,45.62,0.0,27.31,36.58,36.68,46.08,5.03,7.83,22.11,22.6,34.52,34.0,17.23,10.04,19.96,21.22,27.91,26.24,30.03,19.27,16.61,28.81,36.51,29.54,33.72,34.38,31.37,8.57
61,27.96,18.26,56.78,54.8,54.56,26.08,39.52,36.62,16.36,51.3,31.58,63.26,33.06,17.85,51.12,17.13,50.31,67.66,19.22,17.23,29.93,32.61,22.15,36.01,33.07,61.11,22.11,6.37,30.57,14.85,32.61,16.38,47.43,35.85,19.55,51.93,48.41,25.72,71.76,21.81,56.85,55.81,24.23,62.14,37.81,33.68,69.8,35.62,60.97,18.16,41.12,24.23,58.99,26.88,19.24,28.0,49.85,52.26,62.2,27.45,0.0,51.6,53.26,18.77,26.56,28.49,38.69,39.18,52.51,14.34,35.22,26.73,33.09,34.35,31.39,21.95,46.74,35.85,33.3,27.72,53.09,46.12,50.3,51.05,28.58,29.23
62,29.53,69.36,28.17,7.38,4.53,28.35,18.03,27.86,46.45,0.78,21.68,18.39,22.25,44.56,2.38,35.16,14.87,39.63,70.51,35.58,57.75,30.91,62.9,15.8,22.48,20.67,32.86,57.65,27.56,57.2,30.91,37.52,6.71,27.68,70.66,30.17,8.62,53.08,26.18,41.55,32.42,5.78,31.95,37.43,29.82,42.65,27.93,32.07,22.72,50.02,35.03,31.95,24.78,33.67,49.46,47.32,28.47,33.3,39.69,32.87,51.29,0.0,33.83,70.02,34.78,29.99,28.23,18.04,12.71,53.11,25.08,27.43,43.14,44.41,21.8,50.81,15.0,27.68,27.0,51.99,36.33,39.45,43.62,13.54,55.94,30.41
63,30.07,57.88,15.1,39.13,34.22,40.05,25.37,29.13,56.41,36.63,41.27,34.38,42.76,44.17,38.39,46.87,46.62,25.98,59.37,47.29,42.31,31.22,52.59,42.42,42.77,44.4,32.48,56.75,28.62,45.72,31.22,42.7,32.98,24.04,60.98,12.06,29.66,41.22,30.42,41.17,15.17,36.92,32.5,20.46,25.99,27.73,28.11,32.39,43.29,48.75,27.38,32.5,56.53,33.29,47.08,43.47,8.17,2.7,20.4,33.41,52.54,36.93,0.0,60.2,36.91,30.53,18.8,25.5,29.39,64.31,26.35,40.53,32.88,30.33,41.08,43.42,27.67,24.04,34.86,38.64,2.92,11.7,15.55,25.79,44.08,31.31
64,46.83,3.2,74.66,73.67,73.43,44.95,58.39,55.48,30.4,70.17,50.45,82.13,51.93,28.98,69.99,36.0,69.18,85.54,1.25,36.1,28.83,51.48,19.15,54.88,51.94,79.98,40.98,12.5,49.44,16.26,51.48,35.25,66.3,54.72,0.78,70.8,67.28,24.62,89.98,35.44,74.73,74.68,43.1,80.02,56.68,44.66,87.68,53.84,79.84,27.04,50.78,43.1,77.86,45.75,25.37,31.78,67.73,63.88,79.96,46.32,18.87,70.47,61.19,0.0,45.43,47.36,56.73,58.05,71.38,22.54,54.09,45.6,41.57,40.73,50.25,20.85,65.61,54.72,52.17,26.62,61.01,54.04,56.55,69.91,27.48,48.1
65,10.03,44.02,42.93,40.06,35.58,6.87,25.67,22.83,29.91,34.31,25.41,49.44,26.89,19.81,34.14,22.24,40.86,53.8,44.98,21.48,33.35,22.76,38.15,26.56,26.9,51.65,12.16,32.13,15.3,32.45,22.76,10.68,28.51,22.0,45.31,38.08,30.97,28.33,57.23,16.8,42.99,36.83,6.72,48.29,23.96,23.28,55.95,25.77,51.51,25.27,29.41,6.72,50.77,13.68,24.71,26.67,36.0,38.4,48.35,5.34,25.76,34.62,39.41,44.53,0.0,10.55,24.84,25.33,35.07,32.45,19.95,7.35,22.69,23.95,25.22,26.06,32.75,22.0,13.92,29.17,39.23,32.26,36.44,35.9,31.19,11.3
66,1.19,45.07,35.19,37.23,32.35,12.85,17.93,15.09,34.72,31.27,24.83,46.21,26.31,20.27,32.24,27.05,40.28,46.07,46.55,26.29,33.81,15.6,38.61,25.98,26.32,48.49,9.71,35.0,7.57,32.9,15.6,15.49,24.42,14.26,48.17,30.34,25.41,28.79,50.51,17.26,35.26,33.6,5.29,40.55,16.22,20.83,48.21,17.71,50.54,25.73,21.67,5.29,50.19,10.94,25.17,24.42,28.26,30.67,40.61,6.21,28.63,31.57,31.67,47.39,9.71,0.0,17.1,17.59,29.51,37.26,12.22,13.32,20.24,21.5,24.64,26.51,25.01,14.26,18.42,29.09,31.5,24.53,28.71,29.37,31.65,4.23
67,16.08,53.03,21.57,33.57,28.69,26.06,10.93,12.87,42.42,27.6,27.28,40.72,28.77,30.19,28.57,32.88,41.06,32.44,54.51,33.3,37.46,15.91,47.74,28.43,28.78,43.68,18.49,44.92,14.63,40.87,15.91,28.71,20.76,7.78,56.13,16.71,21.14,36.37,36.89,27.18,21.63,29.94,18.51,26.93,11.45,22.88,34.59,17.08,45.74,35.65,17.46,18.51,50.97,19.3,35.09,32.95,14.64,16.83,26.99,19.42,38.55,27.91,17.37,55.35,22.92,16.54,0.0,11.07,24.89,50.32,10.08,26.54,28.03,25.47,27.09,36.43,18.33,7.78,20.87,33.79,19.86,13.7,19.63,17.27,39.23,17.32
68,17.06,56.46,26.05,24.15,19.27,22.24,0.34,11.51,43.9,18.19,26.41,33.13,26.99,31.66,19.16,34.35,31.65,36.92,57.94,34.77,42.14,14.55,50.0,22.89,27.22,35.41,19.96,46.39,13.27,44.3,14.55,29.69,11.35,11.32,59.56,21.19,12.33,40.18,40.92,28.65,26.11,20.53,19.49,31.41,13.47,26.3,39.07,15.72,37.47,37.12,18.68,19.49,41.56,20.77,36.56,34.42,19.12,23.06,31.47,20.41,40.02,18.5,23.59,58.78,23.91,17.52,10.3,0.0,16.43,51.46,8.73,21.84,30.24,30.16,26.53,37.91,8.92,11.32,22.34,38.48,26.08,23.09,27.27,15.47,43.04,18.28
69,27.92,67.75,22.02,18.81,11.46,29.06,16.42,26.25,48.77,12.85,29.36,22.15,29.93,42.95,13.82,37.48,26.31,33.48,69.24,37.9,56.14,29.3,61.3,25.77,30.17,24.44,31.26,57.68,25.96,55.59,29.3,38.23,7.42,26.07,70.85,24.01,4.13,51.48,27.35,39.95,26.27,14.15,30.35,31.28,28.22,41.04,27.33,30.47,26.49,48.41,33.43,30.35,36.22,32.06,47.85,45.72,22.32,27.15,33.53,31.26,51.32,13.15,27.68,70.07,34.76,28.38,24.89,16.44,0.0,55.43,23.47,28.14,41.54,42.8,29.48,49.2,12.14,26.07,28.46,50.39,30.18,37.84,40.59,8.67,54.34,28.81
70,36.56,23.08,69.4,56.3,56.06,31.35,52.14,49.36,10.29,52.79,33.07,64.76,34.56,32.36,52.61,18.63,51.81,80.28,23.34,19.04,37.94,45.54,31.16,37.51,34.57,62.61,35.04,11.58,41.84,24.5,45.54,21.65,48.99,48.47,22.96,64.55,51.45,33.73,73.26,35.98,69.47,57.31,33.26,74.76,50.43,46.61,79.46,48.56,62.47,31.15,54.05,33.26,59.72,39.81,32.23,40.89,62.47,64.88,74.82,34.21,14.51,53.1,65.88,22.33,32.98,37.09,51.31,51.8,55.55,0.0,46.49,32.0,46.02,47.28,32.88,29.96,56.47,48.47,35.04,35.73,65.71,58.74,62.92,56.38,36.59,37.83
71,12.16,52.0,28.54,31.13,26.25,22.14,8.68,2.98,40.01,25.17,24.87,40.11,26.36,27.19,26.14,30.47,38.62,39.41,53.48,30.88,39.75,6.02,45.54,26.02,26.36,42.39,15.5,41.93,6.04,39.83,6.02,24.79,18.32,7.44,55.1,23.69,19.31,35.72,43.86,24.19,28.6,27.5,14.59,33.9,4.94,17.77,41.56,7.19,44.45,32.66,10.15,14.59,48.53,16.31,32.1,29.96,21.61,25.55,33.96,15.5,35.56,25.47,26.08,54.32,19.0,12.53,10.11,8.34,23.41,46.56,0.0,22.26,24.29,24.14,24.68,33.44,15.9,7.44,18.46,34.63,27.67,20.71,24.88,22.44,38.58,13.4
72,13.21,44.66,44.46,32.71,28.23,0.92,21.99,24.82,28.94,26.97,18.06,42.09,19.55,21.85,26.79,17.45,33.51,55.33,45.62,17.86,35.39,25.33,40.19,19.21,19.55,44.31,15.34,32.77,17.3,34.49,25.33,10.09,21.16,23.53,45.95,39.6,23.62,30.37,49.88,18.85,44.52,29.48,9.9,49.82,25.48,26.46,51.63,28.34,44.17,27.31,30.94,9.9,43.42,16.86,26.75,28.72,37.53,39.93,49.88,10.05,26.4,27.27,40.94,45.17,7.34,13.73,26.37,21.65,27.72,31.79,21.95,0.0,25.87,27.13,17.87,28.1,26.06,23.53,6.57,31.21,40.76,33.79,37.97,28.55,33.23,11.7
73,20.62,35.62,46.28,51.18,46.3,26.4,30.46,23.6,44.91,45.21,37.36,60.16,38.85,23.13,46.18,37.24,52.81,57.16,37.1,36.48,20.05,21.51,30.33,38.51,38.86,62.44,14.53,34.48,21.52,23.46,21.51,25.68,38.37,26.8,38.72,42.87,39.36,18.96,61.6,18.76,46.35,47.55,16.89,51.64,26.45,7.7,59.3,18.19,63.47,26.49,22.4,16.89,62.72,17.28,24.82,13.54,39.35,35.5,51.58,20.11,34.59,45.52,32.81,37.94,23.31,21.15,28.35,30.12,43.45,45.78,25.21,26.87,0.0,1.26,37.17,21.16,37.68,26.8,30.95,16.19,32.63,25.66,28.17,41.99,21.82,21.89
74,21.12,36.75,45.02,51.68,46.8,26.9,30.96,24.1,45.41,45.71,37.86,60.66,39.35,23.63,46.68,37.74,53.31,55.9,38.23,36.98,21.17,22.01,31.46,39.01,39.36,62.94,15.03,35.61,22.02,24.58,22.01,26.18,38.87,27.3,39.85,41.98,39.86,19.9,60.33,19.26,45.09,48.05,17.39,50.38,26.95,8.2,58.03,18.69,63.97,27.61,21.13,17.39,63.22,17.78,25.95,13.93,38.08,34.24,50.32,20.61,35.09,46.02,31.54,39.07,23.81,21.65,27.09,30.62,43.95,46.9,25.71,27.37,2.56,0.0,37.67,22.28,38.18,27.3,31.45,16.57,31.37,24.4,26.9,42.49,22.94,22.39
75,26.2,51.46,48.74,26.44,26.69,21.02,27.81,31.57,27.87,22.94,1.15,34.9,2.63,38.93,22.76,17.07,21.95,59.62,52.41,17.48,53.44,34.08,55.34,7.65,2.64,32.75,28.61,39.56,24.75,48.05,34.08,27.69,24.3,27.81,52.56,43.89,26.76,48.42,43.4,37.3,48.8,27.94,28.63,54.1,29.77,39.49,50.09,35.79,32.61,43.68,35.22,28.63,30.19,29.42,44.76,43.07,41.81,44.21,54.16,29.54,33.19,23.24,45.22,51.93,27.44,26.66,30.65,27.83,30.86,35.01,28.79,20.1,38.89,40.16,0.0,46.15,31.78,27.81,13.44,47.74,45.05,38.08,42.25,31.69,51.28,27.44
76,26.11,18.66,54.93,58.38,53.5,28.35,37.66,34.76,35.53,52.41,44.56,67.36,46.05,8.23,53.38,30.27,60.01,65.8,20.14,29.51,12.7,30.76,12.2,45.71,46.06,69.64,20.25,17.52,28.72,6.49,30.76,22.68,45.57,34.0,21.76,50.07,46.56,8.49,70.25,14.69,54.99,54.75,22.38,60.28,35.95,27.9,67.94,33.09,70.67,6.29,34.65,22.38,69.92,25.02,4.62,15.65,48.0,47.75,60.35,25.6,20.55,52.72,45.06,20.98,26.73,26.63,36.84,37.32,50.66,28.81,33.37,28.83,25.44,24.6,44.37,0.0,44.88,34.0,35.4,10.49,44.88,37.91,40.42,49.19,11.18,27.38
77,23.36,63.19,24.31,20.99,16.11,26.44,8.88,18.72,49.37,15.03,29.96,29.97,30.53,38.39,16.0,38.08,28.49,35.77,64.67,38.49,49.35,21.76,56.73,26.43,30.76,32.25,26.69,53.12,19.56,51.03,21.76,35.62,8.19,18.53,66.29,22.81,8.04,46.91,35.9,35.39,28.56,17.36,25.79,33.57,20.68,33.51,35.88,22.93,34.31,43.85,25.89,25.79,38.4,27.5,43.29,41.16,22.45,25.62,35.6,26.7,46.75,15.33,26.16,65.51,30.2,23.82,18.99,8.9,12.14,56.02,15.94,26.04,36.98,37.37,30.07,44.64,0.0,18.53,28.19,45.69,28.65,30.3,34.48,6.55,49.77,24.58
78,13.98,52.07,27.67,33.8,28.92,23.96,11.35,7.83,40.32,27.83,25.18,42.78,26.67,28.08,28.8,30.78,40.63,38.54,53.56,31.2,36.5,10.46,46.43,26.33,26.68,45.06,16.39,42.82,12.53,39.91,10.46,26.61,20.99,0.0,55.17,22.81,21.98,35.41,42.99,25.08,27.73,30.17,16.41,33.02,4.29,18.86,40.68,11.62,47.11,33.55,10.68,16.41,50.54,17.2,32.99,30.85,20.74,23.59,33.08,17.32,36.45,28.14,24.6,54.39,20.82,14.44,7.85,11.01,26.08,48.22,7.58,24.44,25.38,24.52,24.99,34.33,18.56,0.0,18.77,32.83,24.42,17.45,21.63,22.25,38.27,15.22
79,16.35,51.33,38.89,32.43,28.99,7.58,21.62,21.72,29.08,27.45,12.49,40.89,13.97,28.51,27.27,18.09,27.94,49.76,52.28,18.5,42.05,24.23,46.86,13.64,13.98,38.74,18.76,39.43,14.9,41.15,24.23,16.75,21.93,17.96,52.61,34.03,24.39,37.04,49.39,25.51,38.95,30.25,16.56,44.25,19.91,29.63,51.91,25.93,38.6,33.97,25.37,16.56,37.85,19.56,33.41,33.22,31.96,34.36,44.31,16.71,33.06,27.76,35.37,51.83,14.0,16.81,20.8,21.29,28.49,36.03,18.94,6.66,29.04,30.3,12.3,34.76,28.54,17.96,0.0,37.87,35.19,28.22,32.4,29.32,39.89,17.58
80,29.76,24.72,54.94,60.31,55.43,32.19,39.6,36.27,41.59,54.35,46.5,69.29,47.98,12.11,55.32,34.15,61.95,65.82,26.2,33.38,6.73,32.27,19.43,47.65,47.99,71.57,23.67,23.58,30.65,12.55,32.27,26.55,47.51,35.93,27.82,51.9,48.49,4.3,70.26,18.53,55.01,56.69,26.03,60.3,37.21,22.01,67.95,30.86,72.61,15.34,31.06,26.03,71.86,26.41,13.92,6.14,48.01,44.16,60.24,29.25,26.61,54.66,41.47,27.04,30.56,30.28,37.01,39.26,52.59,34.87,35.3,32.66,15.92,17.19,46.31,10.26,46.82,35.93,39.23,0.0,41.29,34.32,36.82,51.12,10.24,31.03
81,29.96,57.77,16.71,40.75,35.84,39.94,26.98,30.14,56.3,38.24,41.16,36.0,42.65,44.07,40.01,46.76,48.24,27.6,59.26,47.18,42.2,31.12,52.49,42.31,42.66,46.02,32.37,56.64,28.51,45.61,31.12,42.59,34.6,23.93,60.87,13.68,31.28,41.11,32.03,41.06,16.78,38.53,32.39,22.08,25.88,27.62,29.73,32.28,44.9,48.64,27.27,32.39,58.15,33.18,46.98,43.36,9.78,5.57,22.02,33.3,52.43,38.55,2.88,60.09,36.8,30.42,20.14,27.12,31.01,64.2,27.27,40.42,32.78,30.22,40.97,43.31,29.29,23.93,34.75,38.54,0.0,11.59,14.43,27.41,43.97,31.2
