20590 68660 24350 26430 9250 50900 23490 34060 34510 35890 24100 39500 35530 28700 70520 39790 45120 12560 61540 34580 34440 40690 25020 49920 16900 56580 12560 28470 18740 6810 69990 14100 18080 46480 43850 32650 20370 24150 21860 22760 9470 27100 43860 13420 42330 41220 14030 44060 23260 40950 38220 14030 14720 24420 22750 43700 23550 15260 69690 24080 19760 0 9400 20490 8710 28140 33780 42480 15090 6810 17970 10520 15030 14870 48370 19780
13100 59390 15810 15720 110 48130 14940 21260 21260 33120 15560 36720 26980 32950 61250 37020 52390 9760 49860 19950 21360 30570 22250 47150 7990 47310 9760 20980 10200 7770 60720 18350 10070 41790 34660 29880 24620 15600 14370 27000 9990 18380 48100 10620 32200 38450 12860 35520 20480 38180 35450 18280 24130 28670 15260 40930 15010 24670 60420 16590 12280 8860 0 13230 5910 35410 21390 39710 6540 7770 27390 22880 30880 11090 43690 11740
25000 66870 8650 25970 13260 41800 9560 24450 24450 40600 10180 33100 21610 27440 68730 33390 49400 22640 57340 22510 24540 21720 29730 54630 21240 54790 22640 31560 6070 20660 68200 19370 3180 49270 21540 37360 22650 9340 26270 25150 22870 31270 26790 23500 23350 45930 25750 30140 27960 45660 42930 20380 28330 29400 27160 48410 9630 28860 67900 28490 24180 20560 13310 0 18790 42310 24580 47190 9200 20660 31580 35770 44420 5930 51170 22210
8810 50680 21300 14650 5930 46420 20430 29590 30040 24410 21050 35020 32470 35380 52540 35310 50520 3940 41150 30110 29960 36050 13540 38440 3230 38600 3940 16690 15680 6070 52010 20790 15560 33080 50530 21170 27050 21090 10080 29440 4170 12560 50540 4800 37690 29740 7040 41000 11770 29470 26740 20720 26570 31110 10970 32220 20500 27110 51710 12300 8320 8720 5820 18720 0 16830 29310 31000 12030 6070 29230 21010 29010 16570 34980 8000
19100 40140 46290 22320 36690 41060 45420 46830 47280 22580 46040 34640 59870 59300 42000 34170 16600 16920 33030 47350 47210 61040 16170 40690 23810 28060 16920 25380 40670 35080 41480 48060 40550 14260 76160 18770 50970 46080 16870 53350 20480 7690 76160 15330 70230 26170 19070 68400 16810 25080 9690 46340 31050 54970 18920 34850 45490 29710 41170 19980 19420 28750 36570 43710 20050 0 46550 21900 42790 35080 29500 21270 25290 46570 19850 19530
28860 42550 19400 15240 21780 20690 17700 370 820 31900 17450 13570 16330 60040 43080 13860 45350 36020 45640 3810 750 24160 33300 32380 25180 39210 36020 22500 19570 32050 43500 45450 21850 41310 34450 40930 51710 19200 30130 54100 33650 45590 45120 36040 26690 34710 37500 24260 31530 35660 46490 45380 45250 55760 31030 26160 17770 51860 43300 18220 28040 33350 21830 25010 31330 45880 0 39220 24470 32050 51650 43430 51430 25380 43200 28060
21070 19710 50080 22700 40480 34900 49210 50630 51080 7570 49830 26050 63660 66870 21570 25580 12040 27130 10180 51150 51000 64840 18290 20260 27610 7630 27130 19720 44470 38880 21040 52270 44350 8150 82020 11330 58540 49880 18840 60920 40480 23390 82020 27440 74030 4710 42730 72200 20620 3610 13640 52200 54720 62590 20890 20390 49280 53370 20740 21060 21390 40180 40370 47500 30660 23950 50350 0 46580 38880 53160 44940 48960 50370 8840 21500
18500 60370 12490 20350 6550 41170 11630 23820 23830 34100 12250 32480 23670 30280 62230 32770 58570 15930 50850 22510 23920 27250 23230 48130 13400 48290 15930 25940 6880 13950 61710 17830 6040 42770 29110 30860 25490 12290 19770 27990 16160 24550 34360 16790 28890 39430 19030 32200 21460 39160 36430 17840 22820 29800 20660 41910 11700 23360 61400 21990 17680 13940 6600 9200 12080 41590 23950 40690 0 13950 26070 29050 37050 4540 44670 17140
15770 69070 23040 21610 7680 46080 22170 29240 29690 31070 22790 34680 42280 34720 70930 34970 45530 6510 47820 29760 29620 37800 20200 45100 12080 56990 6510 23650 17430 0 70410 20130 17310 46890 49870 27830 26390 22840 17040 28780 2770 13940 49880 7370 39440 36400 6770 50820 18440 36130 33400 20060 17840 30440 17930 38880 22240 24450 70100 19260 14940 6770 7560 20460 6110 28550 28960 37660 13780 0 24240 16020 24020 18330 48790 14960
36280 69570 35970 42120 28080 66600 37060 49760 50210 51580 37840 55190 55640 24630 71440 55480 46030 29460 62460 50280 50140 55240 40710 70130 32590 57500 29460 44170 31260 24280 70910 13400 28350 47400 41490 48350 16300 36670 37550 18690 25880 28010 41500 30320 51710 55610 25540 64180 38950 54510 44780 11670 3480 20300 38440 59390 37130 2130 70610 39770 35460 17790 28240 31980 28950 29050 49480 51340 26340 24280 0 9350 13790 25140 49290 35480
28110 61400 37700 33950 22340 58430 36840 41590 42040 43410 37460 47020 54630 31970 63270 47320 37870 21290 54290 42110 41970 62580 32540 61960 24420 49330 21290 36000 32090 16110 62740 20740 31970 39230 48830 40180 23640 37500 29380 26030 17720 19840 48840 22150 59050 47440 17370 63160 30780 46340 36610 19020 10820 25760 30270 51220 36910 9470 62440 31600 27290 10440 22230 35130 20780 20890 41310 43170 28440 16110 9260 0 5290 25980 41120 27310
35950 65510 45540 41790 30180 66270 44680 49430 49880 51250 45300 54860 62470 38170 67370 55160 41970 29130 58390 49950 49810 68780 40380 66060 32260 53430 29130 43840 39930 23950 66840 26940 39810 43330 55030 48020 29840 45340 37220 32230 25560 23950 55040 29990 65250 51540 21470 71000 38620 50440 40710 25210 17920 33840 38110 59060 44750 17120 66540 39440 35130 14920 30070 42970 28620 24990 49150 47270 36280 23950 14640 5260 0 30460 45220 35150
24510 69910 10840 26380 11090 42210 9970 24860 24860 43640 10590 33510 22020 29040 71770 33800 60500 22300 60380 22920 24950 25600 32770 57670 20750 57830 22300 31970 6480 18460 71240 16600 3570 52310 24900 40400 24260 10640 25770 26760 21110 30920 30150 23150 27240 48970 25400 30550 31000 48700 45970 16600 21580 28570 26670 51450 10040 22120 70940 28000 23680 14920 11150 5970 18440 43520 24990 50230 4540 18460 24840 25920 30430 0 54210 21720
25120 27610 54130 26750 44530 42810 53260 54680 55130 11690 53880 30160 67710 79780 29470 29700 5410 31180 15310 55200 55050 68890 22340 28160 31660 15530 31180 23830 48520 42930 28950 68550 48400 4810 96640 15380 71450 53930 22890 73840 44300 32880 96640 30380 78080 13160 39550 76250 24670 12060 10450 66820 51540 75450 24940 28300 53330 50190 28640 25110 25440 49230 44420 51550 34710 20770 54400 8880 50630 42930 49980 41750 45780 54420 0 25550
1630 41090 24850 6870 11760 25220 23980 29300 29750 14820 24600 18810 42340 45540 42960 18340 27540 14660 31570 29820 29680 39600 4920 28860 5990 29020 14660 9540 19240 17550 42430 30940 19110 23500 60690 11590 37210 24640 2920 39600 19150 18140 60690 16090 41240 20160 22990 50870 5430 19890 19050 30870 30750 41260 3820 22630 24050 37360 42130 5150 1950 18850 11650 22270 9040 18430 29020 21410 17090 17550 37150 28920 36930 21770 25390 0
